Dependent,,,,,,,,Independent,,,,,,,
Corrected,,,,Naïve,,,,Corrected,,,,Naïve,,,
beta0,beta1,beta2,beta3,beta0,beta1,beta2,beta3,beta0,beta1,beta2,beta3,beta0,beta1,beta2,beta3
-0.258638383,-0.25981777,-0.266478,-0.215276868,-0.14512635,-0.191824802,-0.193607334,-0.478584228,-0.232613624,-0.244489225,-0.258497354,-0.267781418,-0.262900263,-0.211187377,-0.202934802,-0.246140897
-0.279042142,-0.252239738,-0.268930199,-0.194237246,-0.147375502,-0.204762938,-0.194859903,-0.489090946,-0.259650093,-0.23431694,-0.256096606,-0.234444333,-0.244695783,-0.18685549,-0.199284674,-0.291478169
-0.269436532,-0.2436053,-0.259870721,-0.231090869,-0.188589844,-0.214641197,-0.193992853,-0.426735391,-0.266555277,-0.242791205,-0.245048828,-0.236722397,-0.279682895,-0.205859726,-0.186819941,-0.23838108
-0.23698225,-0.261170825,-0.228039367,-0.285083181,-0.157258592,-0.196640892,-0.201142121,-0.472195395,-0.248548869,-0.244581467,-0.238275526,-0.262358282,-0.256348668,-0.185799915,-0.211565834,-0.270130598
-0.25905782,-0.256354257,-0.251572556,-0.214245353,-0.157365546,-0.198497891,-0.187540662,-0.518538085,-0.25001589,-0.258983995,-0.264075231,-0.232429485,-0.269899631,-0.202496348,-0.19206254,-0.294483953
-0.245002832,-0.235358611,-0.274186024,-0.236795131,-0.18240811,-0.19365454,-0.214893176,-0.429635288,-0.234440942,-0.23805694,-0.265085596,-0.258466794,-0.276373618,-0.209280467,-0.209023588,-0.248509634
-0.264318797,-0.266330771,-0.254479672,-0.222491838,-0.167883072,-0.200318454,-0.203730069,-0.444457353,-0.24337813,-0.268886676,-0.23914729,-0.263967509,-0.264970827,-0.204517281,-0.207808371,-0.257492873
-0.285734703,-0.244575359,-0.275033076,-0.165349749,-0.185710581,-0.209363533,-0.216733528,-0.369151209,-0.266515428,-0.244622585,-0.238104844,-0.205037201,-0.257560825,-0.186437871,-0.19856952,-0.226052796
-0.264822368,-0.261344324,-0.247977659,-0.243418995,-0.159773754,-0.200161404,-0.206568882,-0.461191906,-0.255364608,-0.253165527,-0.252877934,-0.262565917,-0.254122091,-0.199442057,-0.204276127,-0.276460663
-0.264042644,-0.255500303,-0.240535738,-0.229566533,-0.204512632,-0.220300219,-0.205365022,-0.385478834,-0.268399529,-0.266617353,-0.270304369,-0.221240288,-0.276461707,-0.197537519,-0.197973829,-0.239728337
-0.263616904,-0.258442377,-0.249717661,-0.231902264,-0.1765167,-0.20799377,-0.20883321,-0.41894036,-0.255465799,-0.248917116,-0.247853976,-0.2483938,-0.248594546,-0.196831307,-0.194368449,-0.264632361
-0.241695261,-0.240673607,-0.237181713,-0.268432056,-0.139941626,-0.208123759,-0.203013305,-0.464626109,-0.26369942,-0.258322412,-0.242579141,-0.225090801,-0.23035273,-0.195878889,-0.206987923,-0.282968651
-0.236594834,-0.235640639,-0.248854074,-0.275680925,-0.148291305,-0.204795223,-0.197448071,-0.471725228,-0.252327933,-0.266041743,-0.263481728,-0.24421964,-0.248874598,-0.208408223,-0.19624084,-0.275962401
-0.230485915,-0.251907658,-0.244158428,-0.294469842,-0.156417787,-0.203647173,-0.201818702,-0.483640127,-0.234395218,-0.250692398,-0.232012877,-0.286180013,-0.253328884,-0.196683929,-0.207785401,-0.293656563
-0.239072808,-0.253588813,-0.24219154,-0.261819679,-0.149477745,-0.198023296,-0.189008999,-0.48682894,-0.24353357,-0.260641382,-0.250373619,-0.252870656,-0.26356472,-0.186118019,-0.188296682,-0.262171243
-0.238920551,-0.231274951,-0.233513102,-0.290075492,-0.128284363,-0.185324055,-0.194129818,-0.516482149,-0.27570808,-0.253874213,-0.248941667,-0.218527579,-0.24737362,-0.197333018,-0.195035092,-0.274265331
-0.262967555,-0.259101189,-0.241942384,-0.252282347,-0.11762202,-0.17980705,-0.192261124,-0.490759201,-0.26224779,-0.262658439,-0.249016888,-0.253598428,-0.247923023,-0.194567385,-0.187756627,-0.231916973
-0.278136916,-0.248792527,-0.257889631,-0.231024155,-0.165364121,-0.213915798,-0.201713571,-0.441366524,-0.271067475,-0.238463859,-0.258720656,-0.244501091,-0.242312056,-0.185155693,-0.195883115,-0.278577902
-0.273891903,-0.240846867,-0.24404356,-0.272514217,-0.125101747,-0.194227652,-0.195541004,-0.488267578,-0.287018604,-0.235523867,-0.227047649,-0.242238761,-0.237385699,-0.209495304,-0.220372504,-0.267792978
-0.229274612,-0.253015781,-0.239425561,-0.274030549,-0.157199729,-0.20509683,-0.194348898,-0.458530858,-0.237081263,-0.257310776,-0.240415285,-0.258496,-0.257396291,-0.18327999,-0.193887802,-0.254843694
-0.209841371,-0.250390471,-0.229451518,-0.312780632,-0.154292529,-0.194645362,-0.190195402,-0.484401349,-0.229687806,-0.265924066,-0.279682504,-0.272887741,-0.272047887,-0.20482632,-0.188593466,-0.257245101
-0.218913362,-0.229693336,-0.237563573,-0.301877681,-0.192212567,-0.211591996,-0.212427134,-0.417645092,-0.253115674,-0.249271588,-0.241969582,-0.234977547,-0.270557433,-0.202213657,-0.191556339,-0.262364219
-0.271508217,-0.256460094,-0.251847323,-0.257943532,-0.142495805,-0.179033105,-0.204883598,-0.505553327,-0.263416629,-0.254819307,-0.236289723,-0.273437007,-0.261205302,-0.190516416,-0.189433982,-0.270988475
-0.250849002,-0.259058757,-0.259972634,-0.25900893,-0.161354153,-0.194731686,-0.203003636,-0.463016499,-0.23121829,-0.230376948,-0.26127052,-0.296872842,-0.267868193,-0.208360464,-0.205789242,-0.255765622
-0.26523467,-0.24786459,-0.266657302,-0.202398233,-0.177803238,-0.198300804,-0.202089754,-0.423981236,-0.251124536,-0.257925294,-0.271192539,-0.231630868,-0.274798548,-0.191896161,-0.205805435,-0.228265235
-0.239194781,-0.23798947,-0.232985077,-0.299800943,-0.187843105,-0.214579728,-0.196746187,-0.393098198,-0.268783436,-0.240727748,-0.251410312,-0.24141522,-0.273096304,-0.201836296,-0.20168532,-0.216254283
-0.261502415,-0.267324562,-0.240701104,-0.223520175,-0.186331961,-0.199206494,-0.205746335,-0.423757742,-0.253769653,-0.259596517,-0.249658005,-0.239077268,-0.281264855,-0.201618373,-0.200449421,-0.234365524
-0.256264801,-0.23136892,-0.271381731,-0.238729296,-0.15849745,-0.197869413,-0.197152433,-0.467064075,-0.255237548,-0.249340143,-0.237941371,-0.24404954,-0.270034723,-0.199130684,-0.212996855,-0.252163792
-0.264236757,-0.238447166,-0.266733085,-0.239261464,-0.173067227,-0.200387013,-0.203349618,-0.476965778,-0.260059954,-0.24207614,-0.269088612,-0.247631227,-0.263424068,-0.1855053,-0.192343502,-0.285064074
-0.241723778,-0.247319119,-0.24857974,-0.272314874,-0.159600106,-0.197632445,-0.207577047,-0.447201862,-0.245974695,-0.230472183,-0.258849486,-0.264775857,-0.258148388,-0.19588035,-0.197203716,-0.256459075
-0.21800404,-0.243811331,-0.226079697,-0.307468836,-0.174408298,-0.211651436,-0.199917908,-0.455911411,-0.2491615,-0.247234881,-0.242358777,-0.247125789,-0.257438099,-0.19985827,-0.202503803,-0.282152757
-0.244220106,-0.252633864,-0.239665699,-0.280723941,-0.21927068,-0.219328852,-0.20847783,-0.363397721,-0.252716596,-0.265840445,-0.242723795,-0.262698527,-0.291649081,-0.221874491,-0.182008792,-0.212386022
-0.24975313,-0.239524713,-0.247194325,-0.262296712,-0.1834197,-0.202610004,-0.199936701,-0.42490853,-0.262374042,-0.232338377,-0.225153544,-0.234354655,-0.286545632,-0.203132726,-0.210032349,-0.228306835
-0.240164199,-0.240900912,-0.247859933,-0.254380299,-0.177606388,-0.191596624,-0.217637262,-0.446082174,-0.251634552,-0.24582934,-0.247996019,-0.232052957,-0.275897599,-0.213384282,-0.196909801,-0.256310733
-0.283202924,-0.263566781,-0.267451943,-0.19745056,-0.146529064,-0.183119389,-0.192480968,-0.499878995,-0.250760636,-0.239565624,-0.23316021,-0.262532468,-0.268325992,-0.197972368,-0.197033832,-0.257979781
-0.250078086,-0.24638314,-0.231518118,-0.253377567,-0.180309078,-0.201336287,-0.212549115,-0.411151734,-0.272071573,-0.252850463,-0.252940171,-0.210071698,-0.261592292,-0.203377854,-0.2091333,-0.239112283
-0.265551155,-0.257336133,-0.268849545,-0.213353365,-0.161522696,-0.202892181,-0.19824032,-0.436560568,-0.239008035,-0.244947609,-0.237521408,-0.266376732,-0.25759339,-0.211910956,-0.203286274,-0.24687364
-0.296340807,-0.263323558,-0.26539114,-0.171214198,-0.137872997,-0.202736434,-0.174473312,-0.521909753,-0.265215627,-0.238295276,-0.264547972,-0.229744651,-0.263815533,-0.205935306,-0.1870867,-0.266138248
-0.252851119,-0.236473947,-0.240034594,-0.260986849,-0.143080533,-0.202656504,-0.19694085,-0.457002217,-0.277203377,-0.267475464,-0.253057501,-0.213377409,-0.240750194,-0.193351266,-0.215630924,-0.25906354
-0.259180744,-0.255800366,-0.245231724,-0.227211572,-0.184093254,-0.202788347,-0.19921206,-0.442237909,-0.257979211,-0.228416204,-0.255872107,-0.228893511,-0.281267792,-0.197529453,-0.200403034,-0.241820076
-0.277233594,-0.256395596,-0.257973941,-0.218429549,-0.152231007,-0.20288565,-0.204010094,-0.414972365,-0.262288794,-0.252470435,-0.252203793,-0.248330595,-0.241665815,-0.193782286,-0.204532982,-0.229886875
-0.265381577,-0.263269378,-0.250707789,-0.219947831,-0.181361676,-0.197295909,-0.208235831,-0.429322704,-0.25115044,-0.259674736,-0.259067922,-0.248489809,-0.276894504,-0.204535513,-0.2108609,-0.24087195
-0.263018396,-0.262626788,-0.236202641,-0.207605182,-0.200811106,-0.209555877,-0.204287014,-0.41139383,-0.265115567,-0.254679287,-0.254194837,-0.205032749,-0.283258037,-0.210843111,-0.196604463,-0.244547779
-0.233933581,-0.229516394,-0.225631861,-0.331095781,-0.152981447,-0.192757752,-0.2017373,-0.482501674,-0.280450981,-0.244609895,-0.245670813,-0.239221491,-0.256737828,-0.194736678,-0.194634484,-0.276299865
-0.260835699,-0.230569087,-0.266533579,-0.257867806,-0.147273018,-0.194562829,-0.195386844,-0.489934996,-0.263824158,-0.260580432,-0.255369805,-0.2528007,-0.263986232,-0.200736341,-0.196965894,-0.265582055
-0.243499764,-0.241947457,-0.261408903,-0.281966008,-0.119633762,-0.212976805,-0.179802685,-0.498018288,-0.239696416,-0.24130068,-0.240157477,-0.289227654,-0.227412419,-0.202933181,-0.199791485,-0.286488598
-0.284634889,-0.258633288,-0.275223118,-0.184698336,-0.19090959,-0.192812016,-0.218383512,-0.393873856,-0.250595538,-0.243640953,-0.2474628,-0.252701742,-0.28313218,-0.202071928,-0.199310985,-0.215087357
-0.238108876,-0.239217811,-0.259736003,-0.266238797,-0.112458801,-0.18880342,-0.199273447,-0.500188895,-0.238727793,-0.23941002,-0.24110509,-0.264464586,-0.224909215,-0.212761869,-0.191345392,-0.279880774
-0.257605687,-0.260149843,-0.242694801,-0.244603722,-0.188413962,-0.213892153,-0.202216798,-0.414712173,-0.255239169,-0.236329498,-0.256033203,-0.249315226,-0.267929654,-0.203780107,-0.206796479,-0.250605595
-0.240454285,-0.256398637,-0.23698528,-0.253020137,-0.185566939,-0.212366109,-0.195678266,-0.4324813,-0.248587044,-0.251381089,-0.252174464,-0.238404865,-0.27610754,-0.200859648,-0.196829035,-0.248996675
-0.234066762,-0.237923306,-0.254905394,-0.277570749,-0.167928113,-0.198891763,-0.201854059,-0.436188875,-0.241163321,-0.247637084,-0.237370281,-0.263205581,-0.268063106,-0.194023461,-0.206482065,-0.240625513
-0.273586568,-0.254603303,-0.264615515,-0.187004604,-0.169935228,-0.193539891,-0.204349928,-0.422542282,-0.255275884,-0.256906015,-0.24911063,-0.22463677,-0.270337082,-0.204139137,-0.207866229,-0.224054182
-0.225377144,-0.264135692,-0.231076065,-0.268560221,-0.195002837,-0.212507123,-0.212018384,-0.402072925,-0.230116905,-0.267834171,-0.250737418,-0.260621238,-0.26729607,-0.193064893,-0.197006264,-0.25380843
-0.265501532,-0.232583345,-0.268124897,-0.216687725,-0.140821544,-0.200262834,-0.20318802,-0.460643519,-0.265814981,-0.251804813,-0.247758986,-0.217337582,-0.239581013,-0.205699083,-0.196142765,-0.26589098
-0.24565584,-0.244165578,-0.249778277,-0.253421156,-0.171251509,-0.197317252,-0.198863088,-0.461542069,-0.251991044,-0.23452949,-0.247838629,-0.241121257,-0.275296353,-0.20983742,-0.213773458,-0.25454989
-0.271939514,-0.25196816,-0.258622414,-0.224480363,-0.148045367,-0.197690794,-0.195120361,-0.484590303,-0.262138566,-0.252880168,-0.260976891,-0.243745587,-0.250434707,-0.205291392,-0.195446415,-0.275501218
-0.262445898,-0.247786003,-0.263634572,-0.242099176,-0.152333584,-0.191983089,-0.195468281,-0.484245386,-0.25177245,-0.267638905,-0.264085075,-0.264583906,-0.257196084,-0.189264781,-0.194804222,-0.265391178
-0.25794575,-0.252351889,-0.261732788,-0.213622167,-0.157651344,-0.190409386,-0.193710038,-0.474438181,-0.243650488,-0.265496934,-0.245203243,-0.241447867,-0.275407016,-0.18985889,-0.195123028,-0.24306454
-0.242680039,-0.235075841,-0.253199482,-0.273256732,-0.178125596,-0.205131862,-0.206386107,-0.464967241,-0.254644206,-0.266942538,-0.23107971,-0.247957739,-0.268211705,-0.204117953,-0.196191993,-0.277424157
-0.268946852,-0.264255163,-0.255367145,-0.218163045,-0.170107781,-0.187102887,-0.201296806,-0.427225235,-0.247778883,-0.246320734,-0.256740662,-0.258323164,-0.278632304,-0.185185542,-0.204667743,-0.213276378
-0.250571227,-0.255700342,-0.237762084,-0.253767044,-0.170743416,-0.191598485,-0.203874867,-0.442469786,-0.258160693,-0.251623305,-0.243117613,-0.239392197,-0.272146912,-0.199208018,-0.200874921,-0.237752233
-0.274164136,-0.248661164,-0.258132844,-0.217151271,-0.137944057,-0.184989976,-0.203014744,-0.501842692,-0.267147391,-0.239318837,-0.251574866,-0.231135005,-0.248543771,-0.19571487,-0.189482864,-0.278111809
-0.256795055,-0.258631357,-0.254721444,-0.227967102,-0.165350018,-0.205736655,-0.201281655,-0.425260403,-0.244586455,-0.252907656,-0.247401605,-0.253850314,-0.255070411,-0.208017848,-0.209151839,-0.245083541
-0.281805174,-0.263098664,-0.261812931,-0.186449541,-0.174857168,-0.20839352,-0.205951375,-0.406984785,-0.258351244,-0.250875521,-0.263761174,-0.235646658,-0.264205167,-0.204021885,-0.217427964,-0.236406478
-0.264580302,-0.24837599,-0.246339193,-0.242924576,-0.125014162,-0.18257179,-0.205748131,-0.511154677,-0.270193049,-0.267201937,-0.24867643,-0.231736334,-0.236167572,-0.209468653,-0.191004705,-0.291818709
-0.260511916,-0.258269411,-0.260622939,-0.187880049,-0.198309873,-0.21628759,-0.201321757,-0.415005866,-0.241959481,-0.233315641,-0.249876377,-0.226307886,-0.275259514,-0.200568985,-0.181471304,-0.249074009
-0.22694929,-0.243273639,-0.259380742,-0.264878485,-0.153539748,-0.199421278,-0.195005226,-0.464363432,-0.224704941,-0.259164628,-0.245281636,-0.268918073,-0.255263993,-0.189070795,-0.194387334,-0.260449783
-0.271317173,-0.257295066,-0.233129048,-0.260781133,-0.138274574,-0.183291633,-0.204615468,-0.500047942,-0.281209095,-0.254171356,-0.221250151,-0.240607983,-0.250295853,-0.202155393,-0.210424209,-0.279797032
-0.250609846,-0.265481718,-0.252267472,-0.235488607,-0.181378842,-0.200750126,-0.209586939,-0.446166493,-0.230483699,-0.281344801,-0.264735161,-0.271624135,-0.270270818,-0.199686921,-0.197378874,-0.262887783
-0.249302961,-0.246162606,-0.254741387,-0.256951739,-0.172134812,-0.20184554,-0.204056112,-0.445527462,-0.248024303,-0.254415353,-0.243635947,-0.260022729,-0.263426452,-0.203466219,-0.185375786,-0.262721442
-0.246365862,-0.222719116,-0.261046445,-0.26552002,-0.182569471,-0.190510292,-0.200546344,-0.427031853,-0.261892664,-0.248892754,-0.253831155,-0.233813297,-0.289192424,-0.190271652,-0.203669738,-0.206586597
-0.233774075,-0.245618107,-0.240534414,-0.278288801,-0.158838097,-0.200594136,-0.197380489,-0.435210685,-0.246797931,-0.264537262,-0.241117248,-0.253655011,-0.266946808,-0.194162137,-0.195520283,-0.228580306
-0.213292884,-0.262331323,-0.230338832,-0.296249039,-0.153100614,-0.180501596,-0.17868253,-0.483681747,-0.221115355,-0.265654198,-0.233898942,-0.280415212,-0.291916734,-0.175518947,-0.193574593,-0.203734573
-0.260120914,-0.251709012,-0.275275133,-0.19753508,-0.184995615,-0.197564205,-0.217091342,-0.426101041,-0.232557669,-0.244993392,-0.272586779,-0.251902716,-0.26671355,-0.190391338,-0.199317688,-0.251121275
-0.262655564,-0.270508101,-0.244812684,-0.22382139,-0.183992432,-0.18682374,-0.209712241,-0.413863386,-0.247751239,-0.24976695,-0.237730197,-0.254648124,-0.285570671,-0.186337616,-0.194075357,-0.205132712
-0.268497303,-0.269497165,-0.254482424,-0.209355997,-0.14843478,-0.19400419,-0.187988815,-0.488350023,-0.244039105,-0.253513136,-0.2473635,-0.25681433,-0.269660942,-0.190721966,-0.182011673,-0.245316296
-0.22906228,-0.257865631,-0.248770938,-0.254513527,-0.165283292,-0.205436829,-0.197252902,-0.428512981,-0.22270197,-0.259743331,-0.255851272,-0.267157442,-0.2605221,-0.202321623,-0.203496123,-0.235258614
-0.275892544,-0.261405905,-0.265833861,-0.183600895,-0.148538237,-0.198931361,-0.18999794,-0.452301378,-0.251034434,-0.258217685,-0.258263138,-0.234902038,-0.262931966,-0.190876888,-0.20511453,-0.222137901
-0.223095155,-0.244261093,-0.231076777,-0.323000149,-0.12943454,-0.201236335,-0.185536402,-0.497192422,-0.246862394,-0.248315425,-0.233417559,-0.27511685,-0.241284171,-0.194549462,-0.208406967,-0.267821026
-0.226045956,-0.241890091,-0.241450942,-0.291154186,-0.167073069,-0.199267228,-0.201410544,-0.443239996,-0.243046259,-0.241097382,-0.239955329,-0.257679781,-0.261275364,-0.186560907,-0.203790502,-0.257866953
-0.258613783,-0.248661031,-0.252941009,-0.212521613,-0.157027157,-0.199581516,-0.206752618,-0.463696365,-0.25774468,-0.241936368,-0.231511767,-0.215693173,-0.244685094,-0.214241208,-0.190788476,-0.278962465
-0.267773798,-0.265832241,-0.247393729,-0.216529965,-0.157029528,-0.179708603,-0.203582018,-0.466709992,-0.253986971,-0.240781285,-0.255907168,-0.244434499,-0.269453456,-0.213540407,-0.200627472,-0.237357471
-0.262291332,-0.250923646,-0.238840604,-0.245492559,-0.1612989,-0.218398189,-0.184354229,-0.444548409,-0.271553248,-0.261154837,-0.253291004,-0.225762965,-0.260218685,-0.18900413,-0.196239714,-0.240420057
-0.24090345,-0.264679579,-0.241084293,-0.248158774,-0.147145269,-0.197041718,-0.189627549,-0.467521989,-0.233520007,-0.25367036,-0.267761526,-0.262384209,-0.264790145,-0.194496871,-0.201417396,-0.243267243
-0.27097956,-0.265200539,-0.26239593,-0.180218126,-0.14238161,-0.188849191,-0.199958046,-0.482957395,-0.242037254,-0.2588727,-0.227185679,-0.238343658,-0.262245793,-0.197143193,-0.202474257,-0.248528117
-0.269316936,-0.238025961,-0.25784597,-0.228008273,-0.181912605,-0.197919192,-0.201761771,-0.435178643,-0.273162517,-0.233981069,-0.252587543,-0.219962887,-0.280952938,-0.194080634,-0.211582279,-0.235389375
-0.232464936,-0.257592336,-0.231305312,-0.264274393,-0.142624063,-0.197771835,-0.196023174,-0.462228831,-0.242865706,-0.260905155,-0.249073547,-0.242323698,-0.249859604,-0.197210011,-0.206709354,-0.254301505
-0.2596583,-0.227837696,-0.257899289,-0.258075358,-0.164461596,-0.193112833,-0.200426089,-0.47345925,-0.274829715,-0.250038704,-0.258930173,-0.228913932,-0.275057279,-0.202042803,-0.206572257,-0.258915557
-0.201918399,-0.233429432,-0.224740074,-0.362732291,-0.168043904,-0.212240176,-0.192362634,-0.467746592,-0.244406113,-0.248147101,-0.242051554,-0.278066929,-0.266735234,-0.19332706,-0.204627991,-0.276640449
-0.265182844,-0.257619955,-0.248458862,-0.232582316,-0.180554426,-0.219499494,-0.197087538,-0.428574465,-0.259048143,-0.258816811,-0.235557716,-0.244895175,-0.26784094,-0.195068029,-0.194643192,-0.246464575
-0.243815581,-0.248234876,-0.237628394,-0.248185568,-0.184375305,-0.19745874,-0.203094727,-0.437760394,-0.257050632,-0.250207156,-0.240990721,-0.220528693,-0.281804023,-0.208737363,-0.217094804,-0.243161238
-0.271578112,-0.257318203,-0.253296882,-0.220626732,-0.156034365,-0.196074527,-0.195439135,-0.46814683,-0.24995758,-0.27047996,-0.258625231,-0.243212468,-0.262392591,-0.191231212,-0.198575917,-0.252789737
-0.236653914,-0.246820213,-0.247975676,-0.245587318,-0.183235811,-0.198737746,-0.189308788,-0.445765407,-0.241698762,-0.257948875,-0.24946411,-0.234495877,-0.292433742,-0.19534437,-0.200161097,-0.224217714
-0.260353035,-0.247339271,-0.255344766,-0.239224016,-0.162130418,-0.197100975,-0.217250766,-0.438515103,-0.257863322,-0.257037984,-0.250572975,-0.244501074,-0.24556275,-0.205575234,-0.205408456,-0.267721087
-0.195618326,-0.24762862,-0.223635818,-0.313776918,-0.159249022,-0.205233313,-0.202468811,-0.463259098,-0.223898098,-0.254531369,-0.237026256,-0.256162326,-0.249505596,-0.191884605,-0.211795033,-0.279225501
