Dependent,,,,,,,,Independent,,,,,,,
Corrected,,,,Naive,,,,Corrected,,,,Naive,,,
beta0,beta1,beta2,beta3,beta0,beta1,beta2,beta3,beta0,beta1,beta2,beta3,beta0,beta1,beta2,beta3
-0.162162771,-0.248674563,-0.208149406,-0.396466391,-0.186812835,-0.202994658,-0.220896801,-0.331959225,-0.203055531,-0.259467611,-0.242908949,-0.296929394,-0.262695557,-0.22724572,-0.210142791,-0.191474966
-0.248994725,-0.270065711,-0.246392521,-0.300143295,-0.101446093,-0.172014652,-0.202057082,-0.463339859,-0.232057603,-0.270716316,-0.289261345,-0.327169129,-0.223421958,-0.19408763,-0.223798466,-0.241508494
-0.245513537,-0.224831236,-0.279534923,-0.228926587,-0.127339393,-0.172449016,-0.197771298,-0.435488658,-0.221669136,-0.2389688,-0.274723842,-0.285230794,-0.255274459,-0.212531251,-0.161253351,-0.205016744
-0.179027231,-0.201528783,-0.246140383,-0.381336994,-0.170396964,-0.209940958,-0.223779312,-0.25040548,-0.228954127,-0.239298776,-0.228004455,-0.278931716,-0.227048717,-0.1961876,-0.209665384,-0.157950511
-0.296583626,-0.294118042,-0.23095943,-0.218728101,-0.081889153,-0.206325681,-0.157353701,-0.513968325,-0.270336229,-0.249118899,-0.229580035,-0.245133383,-0.210422841,-0.174069389,-0.18007334,-0.272025277
-0.164265075,-0.193771878,-0.229275245,-0.37958741,-0.125217363,-0.180991158,-0.191307581,-0.487822781,-0.232268968,-0.210095589,-0.262408583,-0.259648137,-0.247138357,-0.173685842,-0.194035128,-0.265333929
-0.213562458,-0.279304856,-0.198952211,-0.364215957,-0.121854576,-0.188747596,-0.172462481,-0.585312487,-0.248445469,-0.286860184,-0.268671749,-0.311648156,-0.271374447,-0.232384304,-0.196103188,-0.29393015
-0.235085553,-0.241475332,-0.237646279,-0.203882149,-0.145664462,-0.194886029,-0.195265326,-0.4013747,-0.266610986,-0.286088778,-0.245750636,-0.189977983,-0.267032142,-0.179327597,-0.194645633,-0.180591597
-0.236389193,-0.230938129,-0.28696925,-0.27500985,-0.109106701,-0.181975234,-0.198633015,-0.495919107,-0.185035757,-0.223386767,-0.171780371,-0.329844734,-0.216799547,-0.187998615,-0.202927123,-0.265446914
-0.221299197,-0.215772324,-0.265532652,-0.273013767,-0.113140115,-0.184654694,-0.178530689,-0.516323697,-0.237295622,-0.258013356,-0.256814258,-0.24049906,-0.244215978,-0.196506166,-0.210505311,-0.246967093
-0.269167844,-0.254876539,-0.266914763,-0.250730737,-0.163558748,-0.176316525,-0.201324788,-0.484710467,-0.242660587,-0.214854886,-0.279080704,-0.281910452,-0.298764715,-0.206537273,-0.205225039,-0.231403216
-0.308788461,-0.31566899,-0.227666815,-0.139646615,-0.100591912,-0.182510175,-0.171606027,-0.476476181,-0.25699693,-0.261631692,-0.227673893,-0.235091914,-0.251603199,-0.171845138,-0.187704675,-0.213622253
-0.347733736,-0.281743942,-0.281133222,-0.123531745,-0.136635697,-0.199447632,-0.184984823,-0.353764231,-0.288642176,-0.247633841,-0.297203017,-0.212058503,-0.248509959,-0.203904598,-0.185190982,-0.174523857
-0.277368218,-0.258078412,-0.276667206,-0.200830041,-0.19704584,-0.227597388,-0.213980104,-0.345691727,-0.237948473,-0.247481756,-0.25476232,-0.259740837,-0.25967793,-0.235219223,-0.201453569,-0.234318566
-0.234119686,-0.24361819,-0.263617777,-0.224250504,-0.21317387,-0.214005802,-0.21119946,-0.284328372,-0.229416352,-0.275550134,-0.268360355,-0.261627169,-0.298040049,-0.189875039,-0.205661781,-0.149257446
-0.213418036,-0.224053116,-0.2563424,-0.215953266,-0.209806488,-0.236538567,-0.201585689,-0.389589319,-0.216303668,-0.218654676,-0.202285591,-0.217799016,-0.270092692,-0.204381278,-0.219186786,-0.264836031
-0.221394947,-0.255346314,-0.23046973,-0.244125976,-0.139568306,-0.171268892,-0.179410714,-0.463787873,-0.23772668,-0.292843628,-0.252440718,-0.24082009,-0.299898214,-0.219976033,-0.209510655,-0.175062639
-0.212731063,-0.262647408,-0.24666595,-0.246242654,-0.234862391,-0.225177816,-0.217634752,-0.337005732,-0.210972577,-0.28784566,-0.304556444,-0.271045177,-0.301695773,-0.189611635,-0.171186083,-0.199918488
-0.241407192,-0.228604985,-0.246583123,-0.272647579,-0.125766854,-0.175430693,-0.204006349,-0.455475305,-0.270576298,-0.233498441,-0.243209998,-0.220964931,-0.25331737,-0.21981704,-0.205310771,-0.226223346
-0.246494695,-0.213464234,-0.259856819,-0.269498398,-0.174791287,-0.20969948,-0.203312356,-0.331376975,-0.26932737,-0.21611698,-0.174853583,-0.201434379,-0.25879579,-0.18809172,-0.198396362,-0.18319215
-0.327028673,-0.260772079,-0.287262992,-0.14735113,-0.032194265,-0.16530481,-0.151994749,-0.562872913,-0.277061755,-0.255104841,-0.282643644,-0.264632645,-0.210514626,-0.197940893,-0.20871801,-0.248566189
-0.172785972,-0.227186216,-0.227649664,-0.245930663,-0.186364929,-0.231819118,-0.19424287,-0.345046135,-0.219823106,-0.250973991,-0.276809857,-0.197153699,-0.255103962,-0.203765771,-0.200593018,-0.209079159
-0.216044358,-0.246012836,-0.232282151,-0.223696194,-0.109376985,-0.188851795,-0.18860403,-0.432693954,-0.240993564,-0.282619554,-0.214368012,-0.199482982,-0.225537384,-0.150313713,-0.1765166,-0.221460593
-0.2142858,-0.242809825,-0.236599438,-0.35970547,-0.135063763,-0.216870672,-0.181986534,-0.471526159,-0.238273957,-0.252153192,-0.223642404,-0.288747921,-0.221336843,-0.208753705,-0.179858428,-0.288275037
-0.230202544,-0.256248478,-0.252478308,-0.235862113,-0.141687537,-0.172158427,-0.230778786,-0.486923749,-0.213726545,-0.268578736,-0.234102162,-0.277348028,-0.230846727,-0.184831793,-0.203648272,-0.280894499
-0.251250527,-0.243474579,-0.256649898,-0.321827978,-0.091044165,-0.199582597,-0.17601125,-0.511235503,-0.257632639,-0.277836533,-0.267191307,-0.307173504,-0.205603556,-0.196012319,-0.193800538,-0.287824282
-0.243033891,-0.271073821,-0.251120011,-0.254666863,-0.158260728,-0.223465899,-0.204376441,-0.351063669,-0.209386406,-0.245878166,-0.275219983,-0.299153811,-0.219496733,-0.202378164,-0.182063754,-0.240034224
-0.22148521,-0.262738956,-0.235083997,-0.297695366,-0.121338012,-0.185784754,-0.192728428,-0.412358595,-0.209873305,-0.245732949,-0.185045074,-0.282263252,-0.241617513,-0.244493757,-0.197645178,-0.198334291
-0.292507208,-0.277250842,-0.248926786,-0.128131565,-0.109662548,-0.171431273,-0.191593559,-0.484908407,-0.270978639,-0.267068575,-0.224746342,-0.167126677,-0.2538373,-0.203487255,-0.204275189,-0.228179915
-0.409210957,-0.29763387,-0.331842725,-0.029397449,-0.104552912,-0.173951718,-0.193576904,-0.394464773,-0.265430784,-0.264364662,-0.28239604,-0.251891494,-0.224568341,-0.178366882,-0.196134877,-0.179653226
-0.23803926,-0.245789397,-0.26276976,-0.207141762,-0.057311611,-0.162799042,-0.193683598,-0.642077542,-0.2220128,-0.229818528,-0.248663236,-0.240338705,-0.190489763,-0.150369769,-0.226903816,-0.340652031
-0.259885949,-0.288649284,-0.225859438,-0.295564541,-0.115992817,-0.195391942,-0.194107102,-0.46995042,-0.258764014,-0.299346008,-0.293736019,-0.31277994,-0.224103577,-0.19275196,-0.175785044,-0.251139824
-0.238396603,-0.257859214,-0.237762194,-0.299628175,-0.114489578,-0.2033372,-0.168074995,-0.399380196,-0.231697203,-0.239626251,-0.212894264,-0.290762456,-0.240423218,-0.165087205,-0.200671063,-0.1701489
-0.187867492,-0.239782897,-0.201885792,-0.313452901,-0.209256394,-0.231495971,-0.234481015,-0.263086227,-0.275051309,-0.261480429,-0.291002293,-0.179144336,-0.23469546,-0.204813626,-0.188762699,-0.209476529
-0.21663373,-0.221987775,-0.275371518,-0.323583061,-0.123829093,-0.203406088,-0.169499533,-0.512925397,-0.212000349,-0.245278485,-0.247686569,-0.301710739,-0.231520759,-0.18250659,-0.18855196,-0.278386505
-0.203160196,-0.249120669,-0.209482281,-0.289583758,-0.168583243,-0.207372987,-0.210311605,-0.429053938,-0.278933145,-0.297000367,-0.315776745,-0.210219571,-0.243349591,-0.185877924,-0.188020437,-0.25877426
-0.19514628,-0.258286164,-0.21936362,-0.332179174,-0.155647745,-0.178304457,-0.223248119,-0.38815099,-0.213638789,-0.260665618,-0.243125056,-0.298365534,-0.252087756,-0.169446606,-0.199696015,-0.205165319
-0.245327777,-0.258548889,-0.259104628,-0.258492222,-0.20038102,-0.201417492,-0.219513554,-0.463266933,-0.21222192,-0.213256227,-0.217287307,-0.285276975,-0.282120841,-0.229619287,-0.174723775,-0.261944268
-0.24250074,-0.291037029,-0.21835648,-0.266179625,-0.118729928,-0.194744227,-0.208527776,-0.433104723,-0.234848417,-0.284083014,-0.220409434,-0.272654204,-0.202764986,-0.203076611,-0.190624421,-0.257270982
-0.226132079,-0.230420453,-0.243915606,-0.247112873,-0.161151698,-0.190682755,-0.195621089,-0.571774705,-0.247776857,-0.279003811,-0.243377849,-0.2214868,-0.285352735,-0.228734554,-0.21153656,-0.293559743
-0.210484143,-0.219146902,-0.258438391,-0.316572416,-0.121606949,-0.194137139,-0.197176245,-0.450425384,-0.228970932,-0.22653062,-0.233912576,-0.258309807,-0.221234616,-0.203270462,-0.157660536,-0.253767332
-0.236602464,-0.228389314,-0.280561554,-0.384905151,-0.144248438,-0.19775078,-0.211452089,-0.369535267,-0.222336722,-0.264786746,-0.262005676,-0.358457452,-0.224335871,-0.175112884,-0.221306649,-0.216370709
-0.334623623,-0.273754102,-0.302457045,-0.016299152,-0.179210567,-0.238241397,-0.191599426,-0.326909782,-0.242645818,-0.233812873,-0.247844766,-0.210498828,-0.247300042,-0.212885431,-0.208308552,-0.201878801
-0.211107476,-0.286897419,-0.214062085,-0.273959466,-0.195449093,-0.224014717,-0.196817231,-0.335933935,-0.202838265,-0.235671387,-0.266942337,-0.28479721,-0.27964532,-0.188764942,-0.205112503,-0.184151902
-0.277920739,-0.252455265,-0.232079889,-0.193363594,-0.223563879,-0.179626721,-0.240586172,-0.355584876,-0.298744998,-0.231759877,-0.251728134,-0.17612271,-0.311890743,-0.177451782,-0.198132451,-0.18603878
-0.177692894,-0.23957623,-0.193462687,-0.359232512,-0.064167398,-0.184650286,-0.165671057,-0.603801038,-0.248343464,-0.270206065,-0.224601983,-0.241743837,-0.210525027,-0.178022735,-0.202414577,-0.30386987
-0.283477052,-0.254496214,-0.245934628,-0.195452195,-0.244413681,-0.215831796,-0.216640783,-0.318381831,-0.301008091,-0.254396224,-0.260550401,-0.169838306,-0.317004351,-0.180256527,-0.222021288,-0.189339357
-0.196509007,-0.205912408,-0.261640501,-0.366243322,-0.12973929,-0.182233254,-0.215804157,-0.477649173,-0.230335382,-0.301865814,-0.262628902,-0.315092046,-0.223390668,-0.209706862,-0.195108008,-0.269884603
-0.255559067,-0.226875351,-0.258354631,-0.282664271,-0.084905214,-0.169835104,-0.207104465,-0.445065028,-0.266284409,-0.268515972,-0.225587003,-0.261084394,-0.190897873,-0.174977832,-0.20234473,-0.247075851
-0.303866899,-0.258836522,-0.258898997,-0.18059989,-0.143381547,-0.210290802,-0.18337851,-0.465654737,-0.297149436,-0.236000046,-0.276329472,-0.20160746,-0.258888758,-0.22282984,-0.203764858,-0.250921217
-0.237710674,-0.238477,-0.265078439,-0.371529534,-0.138692467,-0.211141283,-0.194605332,-0.543901629,-0.233773623,-0.278969873,-0.283966053,-0.371400876,-0.22573366,-0.206209548,-0.200363208,-0.348364304
-0.31104606,-0.223921871,-0.302990562,-0.209229587,-0.094076298,-0.168062723,-0.175889494,-0.515860261,-0.293292884,-0.244368007,-0.261752618,-0.239820886,-0.258482304,-0.206830353,-0.207739212,-0.209123092
-0.221351481,-0.267067224,-0.222947362,-0.322851583,-0.20153694,-0.177615649,-0.208681307,-0.477084736,-0.23129727,-0.234430023,-0.260560136,-0.291649552,-0.315606585,-0.181171356,-0.208053023,-0.196404851
-0.225297865,-0.238281638,-0.237892462,-0.30651365,-0.087519581,-0.189304129,-0.195029002,-0.435877546,-0.260285457,-0.281420895,-0.250654873,-0.262545707,-0.185532259,-0.168423805,-0.179336806,-0.236339928
-0.253854085,-0.284843541,-0.232742067,-0.209539286,-0.187156009,-0.205756623,-0.207220625,-0.3139593,-0.231728018,-0.242928005,-0.246453653,-0.25338425,-0.271125815,-0.17622555,-0.208215435,-0.165293306
-0.222262357,-0.262268073,-0.191480337,-0.216661718,-0.166575642,-0.192165735,-0.220806065,-0.393283917,-0.267456545,-0.206134693,-0.20560906,-0.157082764,-0.248164842,-0.237595196,-0.199052444,-0.236779676
-0.231585145,-0.237462543,-0.23096737,-0.328743602,-0.194132392,-0.224870554,-0.219070335,-0.358737727,-0.271785347,-0.197140698,-0.245636302,-0.246757636,-0.247709998,-0.227498823,-0.222272286,-0.269277513
-0.191269668,-0.265285157,-0.201605146,-0.319133829,-0.121404037,-0.194311776,-0.199365232,-0.351078994,-0.216003773,-0.202193539,-0.264359642,-0.279939381,-0.215958012,-0.186626679,-0.209106427,-0.186160805
-0.274329012,-0.240073347,-0.27548583,-0.193756365,-0.173597993,-0.233410331,-0.202753747,-0.472895052,-0.265349933,-0.272319162,-0.258069332,-0.207011289,-0.238163905,-0.2209029,-0.20521822,-0.313410446
-0.205963403,-0.231800952,-0.23864839,-0.321069803,-0.120133845,-0.213246595,-0.182954696,-0.458834268,-0.234018355,-0.213287701,-0.253995782,-0.274257846,-0.215355216,-0.188201948,-0.204829528,-0.274106087
-0.150726672,-0.233619367,-0.193829548,-0.403910483,-0.196903262,-0.21975984,-0.193536977,-0.333725284,-0.217924784,-0.234826258,-0.224123059,-0.268579018,-0.292096086,-0.218687946,-0.223833541,-0.164076903
-0.273044203,-0.240414031,-0.270002293,-0.210756029,-0.15417438,-0.182860588,-0.202083184,-0.497294819,-0.266111954,-0.248852596,-0.250206895,-0.224852212,-0.263905892,-0.191345407,-0.202712145,-0.28457968
-0.221355199,-0.228935822,-0.230017141,-0.368929928,-0.109954058,-0.173880578,-0.206004084,-0.542523121,-0.28237829,-0.290778766,-0.232784797,-0.229648426,-0.228403157,-0.194315527,-0.174308684,-0.295179181
-0.253204798,-0.287335579,-0.234519822,-0.271247896,-0.227028059,-0.239494903,-0.183958211,-0.295198058,-0.216298485,-0.222928341,-0.240256363,-0.316474255,-0.313514029,-0.172477552,-0.211187097,-0.123708454
-0.236128255,-0.249064816,-0.234053768,-0.355878194,-0.040747901,-0.150250763,-0.183501776,-0.555364902,-0.258860014,-0.283716089,-0.256937023,-0.299957579,-0.201160358,-0.182231144,-0.232826408,-0.255395925
-0.333642789,-0.27650685,-0.240381864,-0.148543961,-0.155754468,-0.199530472,-0.218485141,-0.401860006,-0.332793017,-0.253190017,-0.255514281,-0.159508578,-0.238277074,-0.216407995,-0.216026633,-0.234256299
-0.208614801,-0.250321801,-0.264458361,-0.254037695,-0.251346189,-0.253979458,-0.208278587,-0.222957503,-0.166303147,-0.235997844,-0.253299265,-0.315201753,-0.28287134,-0.21625331,-0.181328285,-0.16143737
-0.222704582,-0.226219608,-0.256422425,-0.275551865,-0.12592552,-0.198884002,-0.173194299,-0.410499988,-0.235291278,-0.207131367,-0.213480159,-0.244589229,-0.260253927,-0.207128701,-0.19626104,-0.17993652
-0.242974745,-0.265081312,-0.221112605,-0.233320035,-0.158037465,-0.201307089,-0.205231186,-0.389975702,-0.274565084,-0.250262518,-0.26185817,-0.19112548,-0.252363581,-0.184506147,-0.226117111,-0.207427147
-0.18924621,-0.300326857,-0.186548515,-0.302894111,-0.108554348,-0.201880921,-0.196820175,-0.466434709,-0.197145933,-0.218762346,-0.245593654,-0.289190879,-0.198445666,-0.20504205,-0.185231666,-0.270835702
-0.253496748,-0.255536639,-0.242621257,-0.30663602,-0.172107311,-0.187938291,-0.210530503,-0.463353328,-0.248251927,-0.20412341,-0.262882787,-0.283918063,-0.292932532,-0.229383061,-0.205949301,-0.253950864
-0.370172356,-0.262049309,-0.29993288,-0.070730346,-0.166772278,-0.2266866,-0.236781026,-0.457701017,-0.300957356,-0.226750866,-0.260178112,-0.186381387,-0.187282048,-0.249121995,-0.229737454,-0.389078583
-0.274273797,-0.276455798,-0.235714694,-0.289271308,-0.113257921,-0.206889487,-0.172236091,-0.483284677,-0.27150784,-0.286138889,-0.197678587,-0.25311465,-0.228343916,-0.208709017,-0.190242027,-0.245022554
-0.214885716,-0.202581367,-0.260178991,-0.323925214,-0.139521352,-0.232685777,-0.202565602,-0.489695863,-0.260392208,-0.267964402,-0.282868377,-0.244472868,-0.194035741,-0.219622386,-0.216860666,-0.34128086
-0.242261298,-0.238521031,-0.27091478,-0.204800171,-0.152766702,-0.19066996,-0.221171541,-0.425556824,-0.236489984,-0.259279564,-0.278865968,-0.25822037,-0.24262083,-0.220093672,-0.213493878,-0.243677212
-0.275112233,-0.232047345,-0.259399615,-0.210117554,-0.141447768,-0.187125,-0.198546168,-0.520838065,-0.283993154,-0.254870787,-0.235596015,-0.202395033,-0.249244285,-0.200200192,-0.199038815,-0.300743957
-0.214770754,-0.246801017,-0.235466119,-0.330598169,-0.178789175,-0.193488696,-0.236159981,-0.404530402,-0.225079447,-0.215425948,-0.213692247,-0.275951685,-0.23927005,-0.227763746,-0.199638384,-0.288449958
-0.297944524,-0.250319375,-0.298855056,-0.103983776,-0.199479624,-0.20263666,-0.219437874,-0.355240634,-0.263409839,-0.253055151,-0.287594949,-0.200660722,-0.284373344,-0.207056685,-0.198972805,-0.204840816
-0.274853042,-0.253772439,-0.246376755,-0.220826996,-0.169426669,-0.192270368,-0.204252973,-0.435128716,-0.276158574,-0.270322223,-0.227218838,-0.231518673,-0.28113088,-0.241186308,-0.197562196,-0.21888542
-0.239520969,-0.232816753,-0.249435063,-0.331742231,-0.168923654,-0.200189668,-0.209545013,-0.394785092,-0.274222971,-0.262372424,-0.302340614,-0.280107813,-0.255127474,-0.183470854,-0.229171782,-0.231003745
-0.230396899,-0.220800683,-0.262329004,-0.267529294,-0.157215932,-0.248179243,-0.182453074,-0.43364435,-0.255348568,-0.254106439,-0.25343116,-0.235109966,-0.217461705,-0.197349933,-0.219231929,-0.319639343
-0.210075546,-0.240787607,-0.257526483,-0.288200537,-0.146164589,-0.160392995,-0.217553055,-0.538759897,-0.197855647,-0.228618185,-0.243652652,-0.309503621,-0.278531617,-0.230820117,-0.208856992,-0.276071985
-0.301144846,-0.233975993,-0.274388377,-0.195062284,-0.148175159,-0.204820796,-0.20767564,-0.460246153,-0.298266012,-0.249047624,-0.240006083,-0.213784429,-0.232457793,-0.211537792,-0.184455741,-0.291510256
-0.201922789,-0.204594716,-0.238501261,-0.401527395,-0.157633933,-0.213445486,-0.204741984,-0.364906908,-0.266654431,-0.220658403,-0.280652188,-0.258838528,-0.238398641,-0.218408432,-0.178609214,-0.225454327
-0.183245303,-0.2490684,-0.228756831,-0.341937131,-0.148036409,-0.215107848,-0.199679191,-0.419513312,-0.196299437,-0.258766717,-0.245953836,-0.313268172,-0.221548933,-0.201034644,-0.172710885,-0.260385438
-0.265005148,-0.242237795,-0.282233858,-0.23112516,-0.156006762,-0.201455128,-0.19013909,-0.475831167,-0.231277785,-0.23056785,-0.254633199,-0.281364479,-0.268694524,-0.209301897,-0.182749676,-0.264638477
-0.279879456,-0.286645873,-0.25341158,-0.173158819,-0.143256993,-0.182896865,-0.199380133,-0.390350866,-0.235670718,-0.245727176,-0.227250563,-0.259020055,-0.263663546,-0.197269338,-0.176034133,-0.179250407
-0.314918198,-0.256116505,-0.289919492,-0.074025369,-0.113203146,-0.169352302,-0.224437979,-0.388340411,-0.262937104,-0.242785717,-0.264275737,-0.198346711,-0.207120509,-0.200357076,-0.174840847,-0.218806784
-0.258999342,-0.247075056,-0.273154126,-0.19117595,-0.089764748,-0.164519727,-0.198467684,-0.50680933,-0.241177884,-0.249961972,-0.275636837,-0.232416443,-0.225950871,-0.188180909,-0.21092821,-0.239934008
-0.298448721,-0.277579265,-0.257306536,-0.209221673,-0.096193069,-0.196202931,-0.185574982,-0.462418553,-0.260134106,-0.226717387,-0.256465631,-0.267317531,-0.189911373,-0.162006938,-0.161237055,-0.275580977
-0.228739847,-0.220672267,-0.244300189,-0.289374377,-0.140172018,-0.193944999,-0.201583018,-0.427495292,-0.271351335,-0.215019727,-0.255786047,-0.247093389,-0.242409191,-0.195176843,-0.193863998,-0.230932521
-0.263076804,-0.256330709,-0.257786699,-0.278564281,-0.1309608,-0.204596995,-0.216156957,-0.429541788,-0.25108631,-0.261963357,-0.266019026,-0.300244778,-0.191225833,-0.191304914,-0.187769641,-0.289362354
-0.229554391,-0.238480069,-0.272320159,-0.267375589,-0.110070676,-0.208438176,-0.158570173,-0.534659618,-0.206494847,-0.23443114,-0.252603458,-0.285672826,-0.234678908,-0.19808615,-0.180491387,-0.269781576
-0.501730856,-0.281549153,-0.38034598,0.0704877869558837,-0.108712539,-0.165709023,-0.181004411,-0.467111898,-0.359869492,-0.265369376,-0.328389829,-0.196503538,-0.26568209,-0.198864572,-0.176600427,-0.190285987
-0.324722481,-0.267871289,-0.312091819,-0.178138212,-0.106874721,-0.189441332,-0.172555582,-0.525663067,-0.23712918,-0.256034739,-0.242657867,-0.312554564,-0.246809855,-0.204660112,-0.183094504,-0.240577503
